comment,score,en
ดีคับ คุณหมอดูแลดีมาก สามารถทำให้ผมหายจากการเกิด อุบัติเหตุ มอไซด์ผลิกคว่ำ อย่างแรงได้ และหายเป็นปกติ เดิน นั่ง ได้อย่างเดิม,4,"Good. The doctor takes good care. Can make me recover from an accident, motorcycle, strong upside down and completely heal, walking, sitting as before"
บริการดีมากๆ บุคลากรล้วนแต่มีจิตใจดีทุกๆคนค่ะ,5,"Very good service, all people are very kind."
คุณหมอพูดจาดี วิเคราะห์โรค น่าเชื่อถือ แต่เจ้าหน้าทีหน้าห้องตรวจพูดจาไม่ค่อยดี คำอธิบายไม่ชัดเจน พูดกับคนไข้ ห้วนสั้น แฝงลักษณะ รำคาญ เวลาที่คนไข้ไม่เข้าใจ คำพูดที่ไม่ชัดเจน ....ปรับปรุงส่วนเจ้าหน้าที่ อีกนิด ส่วนคุณหมอ พยาบาล น่ารักมาก ...อย่างไรก็ชื่นชม มากค่ะ,5,"The doctor spoke good, analyzed the disease credibly, but the staff in front of the examination room did not speak well. The explanation is unclear. Speaking to the patients briefly, hidden, distracting characteristics when the patients do not understand. Unclear words .... improving staff a little bit, doctor nurse is very cute ... however much appreciated"
โรงบาลจุฬา เหอะ เมื่อวานทำขอใบไห้เลือดแต่ไม่ได้เลือด พอมาวันนี้กูยื่นเอกสารเหมือนเมื่อวาน บอกว่าเอาแต่ใบส่งตัวพระราม 2 กูยื่นเอกสารพี่ที่ห้องพยาบาลส่งไห้ดูก็ไม่ดู โรงบาลมี นางพยาบาลดอกทองได้ไง ต้องไห้กูตายคาโรงบาลป้ะค้ะ ? วิ่งขึ้นวิ่งลง แถมไห้กูรอคิว 2ชั่วโมงครึ่ง,1,"Chulalongkorn Hospital. Yesterday I made a request for blood, but I didn't get blood. When I came today, I submitted documents like yesterday Said that only the form to send Rama 2, I submitted the documents to the hospital to send to see that the hospital does not look like a nurse nurse. Have to die in the hospital? Run up run down In addition, I waited for the queue 2 and a half hours"
ขอบคุณที่ดูแลร่างกายฉันตลอด31ปีก็มาที่นี่ดูแลกันที่นี่คลอดก็ที่นี่คนทุกคนต้องมีการซ่อมแซม ขอให้พระราชินีทั้งสามพระองค์ทรงพระเจริญ ผู้ก่อตั้งโรงบยาบาล,3,"Thank you for taking care of my body for 31 years. Come here, take care here, deliver here, everyone here needs to be repaired. May the three queens prosper. Hospital founder"
ให้คนไข้รอนานมากรอผ่าตั้งแต่7โมงเช้ากว่าจะได้ผ่าก็เที่ยงวัน รอจนไส้ติ่งแตก ทำงานกันไงว่ะอึดอัดว่ะไม่รุ้จะพูดไง,2,The patient has to wait for a long time. Wait until 7 o'clock in the morning until the surgery is midday. Wait until the appendix is ruptured. How to work? Awkward. Don't know what to say.
มันก็เป็นบางคนแส่วนมากอยากหั้ยปรับปรุงในการพูดจาแขกผู้มาใช้บริการให้มากกว่านี้เพราะเป็นโรงพยาบาลที่มีชื่อเสียงมากอีกโรงพยาบาลหนึ่งในประเทศไทยถ้าคุณใส่ชุดขาวหรือทำงานฝ่ายใดฝ่ายหนึ่งแล้วมาพูดแบบนี้ดูแล้วมันส่อสันดานนิสัยไพร่ออกมาอย่าลืมนะค่ะเงินเดือนพวกคุณมาจากภาษีเขาทั้งนั้นสรุปขอหั้ยอบรมณ์กันใหม่ด้วย ขอบคุณค่ะ,5,"It is also a lot of people who want to improve their service to speak more guests because it is another famous hospital in Thailand. If you wear white clothes or work on either side And come to talk like this and it implies the common personality. Don't forget, your salaries are from their taxes. Summary. Thank you again for training. Thank you."
บริการดีคะ พูดจาสุขภาพ...ให้คำแนะนำได้ดีมาก,5,Good service. Speaking of health ... Very good advice.
พึ่งเข้าไปรักษาตัวที่นี่ รู้สึกประทับใจคุณหมอ พยาบาลที่นี่มาก กับรอยยิ้มที่มอบให้ ทุกท่านรักษาเราไม่ใช่แค่ใช้ยา แต่ใช้ใจด้วย ทำให้ดิฉันรู้สึกดี เหมือนไม่ป่วยเลย,5,"Just go to treat here Impressed by the doctor. The nurse here a lot With a smile given All of us treated us not only by using drugs but also by heart, which made me feel good. Like not sick at all"
มาครั้งแรก การบริการของโรงพยาบาลดีมากเลย,4,"For the first time, the hospital service is very good."
คือผมเข้าใจน่ะ ว่าเป้นโรงบาลรัฐแต่คุณป้าช่วยพูดจาดีๆ หน่อย ผมก้ทำงานบริการน่ะผมเข้าใจ #ป้าที่ใส่แว่นอยู่ชั้น4 #ตัวเล็กๆ #หน้าห้องปฎิบัติการกลางน่ะ #ร้องเหี้ยหนักมาก,1,"I understand Said that it was a government hospital, but Aunt said some words and I worked for a service. I understand. #Aunt who wears glasses on the 4th floor # Small body # In front of the central operating room #She's so bad"
คนเยอะ รอนานเกิ้นนน,3,Many people wait for too long.
ตึกภ.ป.ร.ช่องที่รอคิวช้ามากเลยค่ะรอนานกว่าจะได้ไปสถานีต่อไป,4,Building Rule of Police. The queue is very slow. Wait a long time before going to the next station.
ดีค่ะเพราะใช้บริการของทางโรงพยาบาลทั้งครอบครัว,4,"Good because using the service of the hospital, the whole family"
ตั้งแต่ไหนแต่ไรมา ผมรู้สึก และรับรู้มาโดยตลอด ด้วยตัวของผมเอง ว่า รพ.จุฬาลงกรณ์ เป็นสถาบันการแพทย์ ที่ดีที่สุด แม้คนจะเยอะมาก แต่ผมไม่เคยได้รับการปฏิบัติที่ไม่ดี แต่ครั้งนี้ พ่อของผม ได้ไปตรวจร่างกาย ต่อมลูกหมากที่นี่ กับคุณหมอ รศ. ท่านหนึ่ง ซึ่งการตรวจคลินิคนอกเวลา จะมีการจอง จัดคิว ที่เป็นระบบที่แน่นอน แต่ทำไมเวลาคนไข้จะสอบถาม ถึงได้มีอาการรีบร้อน ร้อนรน ผมรู้ ว่าท่าน รศ. อาจารย์หมอ มีอีกหลายที่ต้องไปตรวจที่ได้เงินมากกว่าที่นี่ แต่ถ้าท่านมีหลายที่ ด้วยระดับความสามารถท่าน ทำไมถึงยังต้องทำงานราชการด้วย ที่ผม ไปหา ไปตรวจ ที่ รพ.จุฬา เพราะว่า...ไปที่นั่น ไม่ต้องเลือกหมอ ที่นั่นเก่งทุกคน แล้วก็มารยาท การปฏิบัติ ก็ดีมาโดยตลอด,1,"Ever since, I have always felt and felt By myself, that Chulalongkorn Hospital Is the best medical institution, although a lot of people But I have never been treated badly, but this time my father went for a physical examination. Tate here with Dr. Assoc, one of the part-time clinics, will book the queue systematically. But why when patients ask In order to get in a hurry, I know that Professor Assoc. Doctor. There are many more places that require more money here. But if you have many places With your ability level Why do I still have to work in the civil service? I went to check up at Chula Hospital because ... went there. Don't have to choose a doctor Everyone is good there and the etiquette is always good."
ห้องน้ำเหม็นกระดาษไม่มีสำหรับครีนิคบ่ายสกปรกมากวานผู้บริหารดูแลด้วยขอบคุณค่ะ,5,"The toilet stinks, there is no paper for the afternoon clinic. So dirty. The management looks after. Thank you."
เป็น รพ.ที่ดีมาก,3,Is a very good hospital
มาที่ตึกสถาบันโรงมะเร็งบริการดีคะคุนหมอพูดจาดีมากนางพยาบาลก็ดีให้ความรุ้ดีพูดจาดีหมดสิ่งไหนเราไม่รุ้เขาจะให้คำตอบดีมากรุ้สึกไม่ผิดหวังคะ,5,"Come to the Cancer Institute building. Good service. Kun, the doctor speaks very well. Nurse is good, gives good knowledge, speaks well. Anything we don't know, he will give a very good answer. Feeling not disappointed."
คุณหมอพูดดี รักษาดีมาก ไม่ว่าเป็นอะไรไว้ใจการรักษาที่นี่มากกว่าโรงพยาบาลเอกชนหลายๆโรงพยาบาล แต่นางพยาบาลเป็นอะไรครับ(บางคน) ดุไปไหน!! แล้วงงกะคิวมาก ทั้งที่มีตู้กดอัตโนมัติ ได้คิว 169 คัดกรองเสร็จอะไรเสร็จ ลำดับที่ 062 ห๊ะ!!! งี้ก็แย่ดิ คนกดบัตรคิวก่อน แต่ยังทำอะไรไม่เสร็จเลยเยอะมาก แต่คนเสร็จรอคิวหมอแล้วกลับยังไม่ได้ รอไปสิครับ 100 กว่าเลข สองสามชั่วโมงได้ เห้อ!!!,3,"The doctor speaks well. The treatment is very good. No matter what, trust the treatment here more than many private hospitals. But what is the nurse? (Some) !! And very confused Both with automatic press cabinets. Q 169. What screening is finished, no. 062 Huh !!! This is bad. The person pressed the queue card first. But still haven't done a lot of things But the people have finished waiting for the doctor's turn and still haven't waited for over 100 hours."
บริการดีมาก..ค่ะ,5,Very good service ..
คุณหมอและพยาบาลบริการดีทุกท่านครับ,5,All the doctors and nurses are in good service.
ดีครับ,4,Good
#พยาบาลบางคนกิริยาต่ำ! ย้ำนะคะบางคน เลือกปฏิบัติ! เอ่ยชื่อเรย พยาบาลตึกนวมิน ปฏิบัติกะคนไข้ได้ค่ตส้นตีน ตัวเรามานอน5วันไม่เคยเผลี่ยนผ้าปูเตียงไห้ซักครั้ง ก้อไม่เท่าไร แต่พอพยาบาลอีกคนจะเปลี่ยนไห้ นางรีบบอกเรยนะ ไม่ต้องๆขี้เกียดเหนื่อย! ( แถมทำหน้าไม่สบอารม ) คือ เหนื่อยก้อพอรุันะ แต่พุดต่อหน้ากุขนาดนี้ ไห้คิดไง?,1,"# Some nurses are low-acting! Repeat, some people choose to act! Mentioned the name of Riyabha, Nawamin building Can perform patient shift operations We come to sleep for 5 days, never change the bed linen, wash once, not much, but when another nurse will change She quickly told me. Do not be so busy! (Plus not making faces appear) is tired, enough But in front of me this much, what do you think?"
การบริการดีบรรยากาศก็ดีแต่คนไข้เยอะมากแทบทุกวัน,5,"The service is good, the atmosphere is good, but many patients almost every day."
แย่มากๆทั้งหมอและพยาบาลยิ่งพยาบาลด้วยไม้ต้องพูดถึงค่าคนได้อย่างเลือดเย็นไครได้กับตัวไม้รู้ว่าพยาบาลทำกับคนไข้อย่างไรคนที่ทูกผ่าตัดนั้นไม้ต้องพูดถึงเลยรักษาเหมือนหมาตัวหนึ่งเท้านั้นยาไม้ให้แล้วยังไส่ความได้เก่งมากๆๆๆหมอไม้รู้ก็ไปเชื่อมันว่าเป็นเรื่องจริง,2,"Terrible, both the doctor and the nurse. The more nurses with sticks have to talk about the value of people in cold blood. Can be with the wood. Know how the nurses do with the patients. The person with the surgery has to talk about wood, so treat like a dog. Then the woodwork and the cricketers are very talented. The wood doctor knows and believes that it's true."
ขอบคุณแพทย์พยาบาลที่ดูแลผู้ป่วยเป็นอย่างดีนะคะ ใช้บริการสองครั้งแล้วค่ะ,5,Thank you to the doctors and nurses who take good care of the patients. I've used the service twice.
เจ้าหน้าที่ห้องตรวจศัลยกรรม หน้าตาไม่ยิ้มแย้ม พูดจาไม่สุภาพกับคนไข้,5,Surgery Room Officer The face is not smiling. Speaking politely to patients.
ห้องพักญาติผู้ป่วยหน้าห้องฉุกเฉินแอร์เสียเมื่อไรจะซ่อมซักที,5,Relative room for patients in front of the emergency room. When will the air conditioner be broken? Will be repaired once.
รอนานฉิบ!!,1,Wait a long time !!
เคยตรวจสุขภาพรอนานมาก,3,"Have had health check, wait a long time"
หมอเก่งมากโหดมาก 555+ ใจดีด้วยครับ ตัดสินใจ เด็ดขาด แน่วแน่ !! แนะนำเลย !! ทำเรื่องเร็วมาก เด็ดขาดจริงๆ !! ผมรับประกัน !! ปล.หมอก็หล่อ พยาบาลก็น่ารักด้วยครับ ^^,5,"The doctor is very good, very brutal. 555+ Kind, too, decisive decision for sure !! Recommend now !! Really very fast, absolutely !! I guarantee !! PS The doctor is handsome, the nurse is also cute too ^^"
ที่คลินิคส่องกล้อง ชั้น 3 ตึกผู้ป่วยในพิเศษ อย่าจะขอให้มีบัตรคิว คนไข้มารอคลินิคเปิดแต่เช้า พอเปิดเกิดความวุ่นวายมาก ต่างคนต่างแย่งกันวางคิว ห้องน้ำก็ไม่มีต้องลงไปเข้าช้ัน 1 ขึ้นลงไปมา ขอให้ทาง รพ.ปรับระบบการเข้าใช้บริการด้วยคะ,3,"At the endoscope clinic, 3rd floor, inpatient building, special Do not ask to have a queue card The patient came to the clinic to open early. When it opened, there was a lot of chaos. Both people compete for the queue. The bathroom does not have to go down to the room. 1 up and down to ask the hospital to adjust the access system too."
บริการดี ดูแลคนไข้ดี ผลการตรวจรวดเร็ว เครื่องมือทันสมัย แม้คนไข้จะเยอะ ทั้งคุณหมอ คุณพยาบาล ทั้งเจ้าหน้าที่ บริการดีค่ะ ขอชื่นชมค่ะ,5,"Good service, good patient care, fast examination results Modern tools Even though the patients are a lot, both the doctor and the nurse, the staff are good. Thank you."
เป็นโรงพยาบาลที่ดีที่สุดค่ะ เพื่อคุณภาพชีวิตที่ดีของทุกคนค่ะ,5,Is the best hospital For the good quality of life of everyone
คุณหมอ พยาบาลใส่ใจคนไข้ แต่รอคิวนานมากกกก,4,The nurse doctor cares about the patients. But waiting in line for a long time
ให้บริการดีมากครับ,5,The service is very good.
สอบถามหน่อยครับ พอดีเมื่อประมาณปลายปี 2555 ผมเคยไปใช้บริการแผนกทันกรรมครับ ผ่าฟันคุดไปสองครับ อยากทราบว่า ณ ปัจจุบันนี้ ยังเหมือนเดิมอยู่หรือเปล่า เพราะตอนนั้นที่ไปผ่าฟันครั้งแรก ไปถึงได้ผ่าเลยครับ ไม่ต้องนัดมาใหม่ครับ หรือว่าขึ้นอยู่กับช่วงเวลาครับ การให้บริการของหมอประทับใจมากครับ ผมอยากได้เบอร์แผนกทันตกรรมครับ ผมจะผ่าฟันคุดอีกครับ เพื่อผมจะได้ติดต่อสอบถามครับ ใครทราบช่วยบอกผมหน่อยนะครับ #ขอบคุณครับ,5,"Ask me please Just about the end of the year 2555, I used to use the Kantakarn department. Split the tooth into two, would like to know whether nowadays still the same or not Because at that time the first tooth was broken To the point of cutting No need to make an appointment again. Or depends on the time period The service of the doctor was very impressive. I want to get the dental department number. I will split wisdom teeth again. So that I can contact and ask Anyone know, please tell me. # Thank you."
ดูแลคนไข้ดีมาก ใส่ใจในการรักษา พูดจาไพเราะ ยิ้มแย้มแจ่มใจ แต่มีบ้างบางจุด ที่ไม่ค่อยอธิบายอะไรเท่าไร เพราะบางคนไม่เคยมาเลยไม่รู้ต้องไปตรงใหน ทำอะไรบ้าง แต่ก็เข้าใจ เพราะมีคนไข้เยอะ เจ้าหน้าที่อาจดูแลไม่ทั่วถึง,4,"Very good patient care Paying attention to the treatment of melodious words But there are some points That doesn't really explain much Because some people never come to know what to do directly, but understand because there are many patients. Staff may not be able to look after thoroughly."
ถ้าแก้ไขเรื่องที่ตอดรถได้จะดีมากๆ,3,"If able to fix the nibble on the car, it will be very good."
รู้สึกประทับใจกับการบริการหมอก็เก่งพยาบาลและผู้ช่วยพยาบาลเป็นกันเองมากคะ่รู้สึกชอบมากช่างสมกับคำพูดที่ว่าดูแลคนไข้ด้วยใจจริงๆค่ะ,5,"I was impressed with the service, the doctor was very good, the nurses and the nurse assistants were very friendly."
เซ็งมากเลยนัดมาผ่าตัดตั้งแต่ตุลาคม2557จนวันนี้29มีนาคม2558 นัดมา4-5รอบ แต่กับเลื่อนไปเรื่อยๆ ไม่เจ้าใจเลยจิงๆ มารอทั้งวันตั้งแต่7โมงเช้า จน5โมงเย็นเรียกไปพบกับบอกว่าเตียงเต็มบ้าง มีแต่ห้องพิเศษ หมอไปต่างประเทศ ทำใจค่ะเหนื่อยมากโรงบาลนี้ ไม่ไหวจิงๆนัดไม่เป็นนัด,1,"Very sick, so the appointment was undergoing surgery from October 2014 until today, 29 March 2015. The appointment was 4-5 rounds but with postponed indefinitely. I really don't like it. Have been waiting all day from 7 o'clock in the morning Until 5 o'clock called to meet and said that the bed is full There is only a special room. The doctor went abroad I am very tired. This hospital I can't do it, no match, no match"
เฉพาะที่ตึกนวมินทร์(ชั้น10) เจ้าหนัาที่พยาบาลรวมทั้งแม่บ้าน. บริการดี.แนะนำคนไข้ดูแล_ห่วงใยดีค่ะ....้,3,"Only at the Nawamin building (10th floor), the nurse, including the housekeeper. Good service. Recommended patients, take care _ caring .... ...."
คุนหมอพยาบาลอะไรบริการดีพูดดีหมดค่ะ แต่มันมีพนง.หน่วยบริการ(ญ)บางคนนะคะทำนิสัยแย่มากค่ะ พูดจาก้อไม่ดี อยากทราบว่าชอบข่มหรอคะ ถ้าพูดจาแบบนี้ก้อไม่สมควรทำงานด้านบริการนะคะ ค่อนข้างมึอายุแล้วควรพูดจาดีๆหน่อยถ้าหากเขาร้องเรียนกันมากๆอาจจะไม่มีที่ไหนรับทำงานแล้วนะคะ ถ้าปรับปรุงได้ปรับปรุงนะคะ(หากไปอีกครั้งยังทำนิสัยไม่ดีอีกขออนุญาตลงรูปให้คนอื่นดีนะ),3,"Kun, doctor, nurse. What a good service. All said well. But there are some staff members (j) doing bad habits Speak badly Want to know if you like to suppress? If talking like this is not appropriate to work in service Quite old and should speak a bit. If they complain a lot, there may not be a place to get work. If improving, can improve. (If going again, still making a bad habit again, ask permission to post pictures for others. Good)"
ห่วยแตกมาก รอแฟ้มชั้น 3 บอกแฟ้มมาชั้น 2 ชั้น 2 บอกแฟ้มมา ชั้นล่าง รอแม่งมา 3 ชม ละ จน รพ จะปิด ยังไม่ได้ตรวจ ระบบการจัดการแย่มาก,1,"Very bad. Wait for the file. Level 3 tells the file. Level 2, layer 2 tells the file to come downstairs. Wait for 3 minutes until the hospital will close. Unchecked. Terrible management system"
โรงพยาบาลเพื้อประชาชน,4,Hospital for the people
ขอบคุณสำหรับระบบบัตรคิว คนรอเป็นร้อยเครื่องเปิดตีห้าครึ่ง เพื่อ!!! แก้ไขด่วนคับ ครั้งที่2 ใน3เดือน เหมือนเดิมเป๊,3,"Thank you for the queue card system. People waiting for a hundred devices to open at 5 and 5 to !!! 2nd urgent fix in 3 months, same as before."
พ่อป่วยเปนไขกระดูกฝ่อหมอในตัวจังหวัดส่งตัวเข้าร.พ.ในกรุงเทพเลยเลือกร.พ.นี้เพราะรักษาฟรีแต่ค่ารักษาเจาะไขกระดูกนั้นแพงมาก900000บาทเลยยังแอบดีใจที่มันฟรี แต่พอรวบรวมญาติที่จะมาเจาะไขกระดูกช่วยพ่อนั้นหมอกลับบอกว่าออกค่าใช้ จ่ายเองทั้งหมดสงสารพ่อตอนนี้ยังไม่ได้รักษาเลยเพาะไม่มีเงิน,1,"My father was suffering from a bone marrow atrophy. The doctor in the province sent him to a hospital in Bangkok, so I chose this hospital because the treatment is free. But the cost of treatment of the bone marrow is very expensive. 900000 baht. But when gathering relatives who will come to help drill the bone marrow, the doctor said that the cost Pay by yourself, all pity. Father, now has not healed yet. No money."
รถติดดีแล้วฝึกให้ตื่นเช้า,3,"Traffic jam is good, train to get up early"
ผมเป็นเจ้าหน้าที่ รพ.ราชบุรี /ศ.referจุฬาฯ ตอนเวลา 13.20 น.ของวันนี้ เจ้าหน้าที่ผู้หญิงที่รับสายจาก รพ.ราชบุรี ช่วยพูดเพราะๆหน่อยนะครับ ไม่ต้องพูดแดกดันเสียงดัง รู้พวกท่านกำลังยุ่งมาก เอกสารrefer ที่จะส่งไปมันเป็น ผู้หญิงที่ท้องได้ 24 สัปดาห์ + กับท้องแฝดด้วย มีท้องแข็ง ปัสสวะแสบขัด ลูกดิ้น พวกท่านช่วยรับได้มั้ย แล้วก็ช่วยประสานงานด้วยคงไม่ได้เป็นภาระมากมายนะครับ,1,"I am the staff at Ratchaburi Hospital / Chulalongkorn refer. Chula at 13.20 hrs. Today, the female staff answering from Ratchaburi Hospital please speak a little bit. Do not be sarcastic, loud Know you guys are very busy. The refer document to send to it is Women who are pregnant for 24 weeks + with twins also have a hard stomach, burning, burning, writhing, can you help me? And also help with the coordination, probably not a lot of burden"
เวรเปลปากหมาค่ะ ควรเอานิสัยแย่ๆกลับไปใช้กับคนที่บ้านนะคะ อย่าเอามาใช้กับคนอื่น อย่าใช้อารมณ์มากกว่าเหตุผล มันทุเรศค่ะ แก่แล้วต้องให้เด็กถอนหงอกมั้ยคะ??,1,"The dog's cradle Should bring bad habits back to people at home Do not use it with other people. Do not use emotions more than the reason. It's terrible. Old, must the child withdraw?"
คุณแม่ได้รับการส่งตัวมาที่โรงพยาบาลจุฬาจากโรงพยาบาลบางไผ่ ได้มีการนัดตรวจ และเอ็กซเรย์ตับเพื่อตรวจหามะเร็ง คุณหมอท่านที่ตรวจบอกคุณแม่ว่าไม่ต้องใช้ใบส่งตัวให้มาตรวจได้เลยและนัดวันเสร็จสรรพ พอถึงวันนัดตรวจพนักงานที่เคาน์เตอร์บอกว่าถ้าไม่มีใบส่งตัวจะไม่ตรวจให้และให้คุณแม่มาใหม่ สรุปคุณแม่ต้องอดอาหารเสียเวลา อดหลับอดนอนไปรอโดยไม่ได้อะไร ขอความกรุณาทางโรงพยาบาลปรับปรุงเรื่องการบริการ และระบบการทำงาน,1,"Mother was sent to Chula Hospital from Bang Phai Hospital. Has an appointment for inspection And x-rays of the liver to detect cancer The doctor who checked the mother told me that she didn't need to use a transcript to come and have an appointment. On the day of the inspection, the staff at the counter said that if there is no delivery document, will not check and have new mothers. In conclusion, mothers must starve and waste time. I can't sleep. I can't sleep. I wait for nothing. Please ask the hospital to improve the service. And working system"
ผู้เฒ่าผู้แก่มานั่งรอประตูเปิดเวลา 6โมงเช้าพอประตูเปิดทุกคนวิ่งเพียงเพื่อเอาบัตรที่นัดไปเสียบแต่ไม่ใช่ที่1กับเป็นที่เท่าไรไม่รู้มีบัตรนัดเสียบอยู่แล้วเป็นสิบ. อยากทราบเกิดอะไรขึ้นมานั่งรอตี5 เป็นญาติคนไข้ค่ะแก่วิ่งไม่ได้ ผู้ใหญ่ของโรงบาลลองไปดูตอน6โมงเช้าซิค่ะว่าเค้าวิ่งเหมือนหนีตายกันจริงๆ5555วิ่งไปเสียบบัตรค่ะ,4,"The old people came to sit and wait for the door to open. 6 o'clock in the morning, when the door opened, everyone ran just to put the appointment card to plug in, but not number 1 and how much is unknown. Would like to know what happened to sit and wait at 5 am Is a patient relative, old, can't run The elders of the hospital try to go see it at 6 o'clock in the morning that they run like a real escape, haha, ran to insert the card."
พยาบาลพูดเพราะมากเลยครับ..หมอก็พูดจาไพเราะอธิบายเข้าใจง่ายตนป่วยอยู่ใกล้ก็มีกำลังใจ,5,"The nurse spoke a lot because the doctor spoke eloquently, explained, and understood easily."
พาลูกมารักษาตัวตั้งแต่ 4 พย 47 ตอนนั้นหมอบอกว่า เขาจะอยู่กับเราได้อีกไม่เกิน 3 อาทิตย์ รู้สึกมืดมนไปหมด ตอบหมอไปว่า ผมสู้ ลูกผมก้อสู้ ผมมีเงินเก็บอยู่ก้อนหนึ่ง ผมยกลูกให้คุณหมอเลยครับ จากวันนั้นจนถึงวันนี้ ลูกผมยังแข็งแรง ใช้ขีวิตได้อย่างปกติ ปีหน้าจบป.ตรีที่เกษตรศาสตร์ฯแล้ว อยากบอกทุกคนว่าอดทนหน่อยครับ หมอที่นี่เก่งมากๆ เครื่องมือแพทย์ทันสมัยไม่แพ้เอกชนหรอกครับ ค่ารักษาถูกกว่ามากและมีการช่วยเหลือด้านอื่นๆอีก ปัญหาเรื่องคน พบอยู่ทุกที่ ใจเย็นๆครับ มาถึงที่นี่แล้วญาติเราได้รับการรักษาที่ดีแน่ๆ.,4,"Brought the child to heal from 4 Nov 47. At that time, the doctor said He can stay with us for no more than 3 weeks. It is all too gloomy. Reply to the doctor that I fight with my children, I fight. I have a piece of money. I gave the child to the doctor. From that day until today My child is still strong. Can use normal life Next year, completed a bachelor's degree at Kasetsart University Would like to tell everyone that be patient The doctors here are very good. Modern medical equipment, not allergic to private The treatment cost is much cheaper and there are other assistance. Problems with people are found everywhere. Be patient. Arrive here. Our relatives have received good treatment."
แย่มากกก บุคคลากรไม่มีคุณภาพ ควรพัฒนาอย่างมาก ควรมาตรวจสอบหมอ กับพยาบาลว่าการกระทำที่ทำกับคนไข้เป็นยังไง ไม่ใช่สนใจแต่ขยายอาคาร,1,"Terrible, personnel not quality Should develop a lot Should come to check the doctor With the nurse about what the actions were done to the patient Not only interested in expanding the building"
ดีคะ แต่ที่จอดรถน้อยไปนิด,5,Good but the parking is a bit too small.
สาธุดีเยี่ยมครับ,5,"Amen, excellent."
ตรวจละเอียดเป็นขั้นเป็นตอนดีค่ะ เจ้าหน้าที่ก็พูดจาไพเราะขึ้นกว่าเมื่อก่อน แต่เวลานัด มีคิวลัดเยอะไปนิดนะคะ พอหลังจากกลับบ้าน ก็มักมีของแถม คือไข้ หรือหวัด และไอจาม ตามกลับด้วยอ่ะ,4,"Detailed examination is a good step. The staff spoke more beautifully than before, but the appointment time is a bit too short. After going home Often have extras, fever or cold and sneezing, followed by too"
ฉันว่าเป็นโรงพยาบาลดีระดับหนึงเท่าเคยผ่านมาแต่ยังไม่เคยใช้บริการเคยมาเฝ้าคุณแม่และพี่เขยนอนโรงบาล คุณหมอและพยาบาลอัทยาสัยดีมาก นี้คือความคิดเห็นของคน ต จ ว ค่ะ,4,I think it is one of the best hospitals in the past but I have never used the service. I have come to see my mother and elder brother in hospital. The doctors and nurses at Ataya Sai are very good. This is the opinion of the Provinces.
รู้สึก แย่ ค่ะ,1,Feel bad
"ผ่าคลอดฉุกเฉินเมื่อต.คที่ผ่านมาค่ะพักห้องธรรมดาชั้น5รู้สึกตัดสินใจผิดมากที่เลือกคลอดที่นี่การดูแลของพยาบาลชั้น5แย่มากๆหลายๆอย่างเลยจริงๆ พยาบาลห้องเด็กก็พูดจาไม่ดีเลย ทั้งที่เราคลอดก็ใช้เงินสดค่าผ่า17,800 แถมผ่าแนวตั้งอีกโบราณมากแผลไม่สวยเลยพอวันกลับบ้านหน้าตึกไม่มีแท็กซี่บอกร.ป.ภเขาก็บอกให้เดินออกไปเรียกรถเองคือเดินไกลมากๆ",2,"Emergency surgery last October. Common room, 5th floor. Very wrong decision to choose delivery here. Nursing care on the 5th floor is really terrible. The nurses in the children's room also spoke poorly. Even though we gave birth, we spent 17,800 cash Moreover, vertical dissection is more ancient. The wound is not beautiful. When returning home in front of the building, there is no taxi to tell Rpp."
สถานที่เงีนบสงบน่าอนุรักษ์ไว้ค่ะ,5,The place is quiet and conserving.
ห้องน้ำตึกภปรชั้นสามเหม็นมากกระดาษก็ไม่มีกรุณปรับปรุงด้วยค่ะ,1,The bathroom on the 3rd floor of the building is very smelly. The paper is not cleaned.
ยังไม่เคยรับบริการ เนื่องจากการเดินทางไม่สะดวก แต่ได้ชมรายการครบรอบ 100 ปี โรงพยาบาลจุฬาลงกรณ์ ได้รับทราบถึงการพัฒนาทางการแพทย์และอุปกรณ์การแพทย์ ที่ทันสมัยมาก,5,Never received service Due to inconvenience But watched the 100th anniversary program of King Chulalongkorn Memorial Hospital Informed of medical developments and medical devices Very modern
รู้สึกประทับใจมากๆๆๆๆดีมากค่ะทั้งอาจารย์หมอและคุณหมอรักษาดีมากค่ะดูแลคนไข้ตลอดนัดติดตามตลอดและโทรถามคนไข้ขอขอบคุณอาจารย์หมอและคุณหมอทุกๆคนค่ะที่ได้รักษาสามีของนู๋มาตลอดค่ะสามีรักษาโรคมะเร็งเม็ดเลือดขาวอยู่ที่ร.พจุฬาลงกรณ์ค่ะ,5,"I am very impressed. Very good. Both the teacher and the doctor are very good. Take care of the patients throughout the appointment, follow up and call the patients. Thank you to all the teachers and doctors. There is a cure for leukemia at Chulalongkorn Hospital."
